order_id,product_id,add_to_cart_order,reordered
4067,16001,2,0
4067,28066,3,0
4067,22504,4,0
4067,30727,5,1
4067,24846,6,0
4090,5994,1,0
4090,11365,2,0
4090,30827,3,0
4092,26209,1,0
4092,6615,2,0
4092,44570,3,1
4092,47626,4,1
4092,17794,5,1
4092,31553,6,1
4092,35108,7,1
4092,42585,8,1
4092,21903,9,1
4092,34358,10,1
4092,45007,11,1
4092,40706,12,1
4092,1529,13,1
4092,42768,14,1
4092,16185,15,1
4092,4086,16,1
4092,10644,17,1
4111,33572,1,1
4146,32226,1,1
4146,35286,2,1
4146,8805,3,1
4146,47643,4,1
4146,46846,5,0
4146,34334,6,1
4148,27356,1,1
4148,19643,2,0
4164,4428,1,1
4164,49605,2,1
4164,11703,3,1
4164,13031,4,1
4164,14390,5,1
4164,48395,6,1
4164,48299,7,0
4164,31410,8,1
4164,21050,9,1
4164,17652,10,1
4164,43981,11,0
4164,23579,12,0
4164,24852,13,1
4164,47946,14,1
4164,45656,15,1
4164,12720,16,1
4164,29553,17,0
4164,7736,18,0
4164,3808,19,0
4164,41844,20,0
4164,25569,21,0
4164,19863,22,0
4164,45066,23,1
4164,40216,24,0
4185,19348,1,1
4185,44486,2,1
4185,37036,3,0
4185,9584,4,1
4185,21240,5,0
4185,46226,6,0
4185,1460,7,1
4185,21709,8,0
4185,11121,9,0
4189,5985,1,1
4189,38278,2,1
4194,36811,1,0
4194,12939,2,0
4194,14947,3,1
4194,20039,4,1
4194,45200,5,1
4194,46996,6,0
4194,46635,7,1
4194,31181,8,1
4194,46022,9,1
4194,1582,10,1
4194,35921,11,0
4194,26588,12,0
4201,19565,1,1
4201,4920,2,0
4201,21137,3,1
4201,20940,4,1
4201,32079,5,1
4201,12341,6,1
4201,11759,7,1
4201,38928,8,0
4201,43352,9,1
4201,21288,10,1
4201,30450,11,0
4201,32689,12,1
4201,5258,13,1
4201,13176,14,1
4201,7751,15,1
4201,7987,16,0
4201,37919,17,1
4201,651,18,1
4203,9412,1,0
4203,32768,2,0
4203,18926,3,1
4203,30395,4,0
4203,42032,5,0
4203,18432,6,1
4203,41178,7,0
4203,29101,8,0
4203,10631,9,0
4203,6448,10,0
4203,45763,11,0
4203,36372,12,1
4203,38424,13,1
4203,23904,14,0
4203,46831,15,1
4203,46634,16,0
4203,7414,17,1
4217,24561,1,0
4217,23761,2,1
4217,760,3,1
4217,21881,4,1
4217,24004,5,1
4234,27344,1,0
4234,22963,2,0
4234,12456,3,0
4234,47156,4,0
4234,4462,5,0
4234,35633,6,0
4234,9203,7,0
4234,9554,8,1
4234,35921,9,1
4234,26283,10,1
4234,34243,11,1
4234,18881,12,1
4234,25230,13,1
4234,23630,14,1
4234,40388,15,1
4234,47209,16,1
4234,9038,17,1
4234,2716,18,1
4234,47029,19,1
4234,28465,20,1
4234,21783,21,1
4234,48110,22,1
4234,5086,23,0
4234,47953,24,1
4234,21553,25,1
4234,20649,26,1
4234,29103,27,1
4234,38547,28,1
4234,21137,29,1
4234,24889,30,1
4234,11123,31,1
4234,4288,32,0
4234,47044,33,0
4234,17807,34,1
4234,18288,35,1
4234,22935,36,0
4234,5876,37,0
4250,34204,1,0
4250,34208,2,0
4250,38371,3,0
4250,34287,4,0
4250,1940,5,0
4267,31683,1,1
4267,31730,2,1
4267,37158,3,1
4267,25830,4,1
4267,37215,5,1
4267,34222,6,1
4267,6128,7,1
4267,6448,8,1
4267,27891,9,1
4267,17316,10,1
4267,2495,11,1
4267,27966,12,1
4267,21751,13,0
4269,26321,1,0
4269,24425,2,1
4269,28906,3,0
4269,20514,4,0
4269,47966,5,0
4269,22839,6,0
4269,40310,7,0
4269,35761,8,0
4269,7361,9,0
4284,19678,1,1
4284,45123,2,1
4284,24852,3,1
4284,45007,4,1
4284,18811,5,1
4284,25005,6,1
4284,35921,7,1
4284,27845,8,1
4284,10814,9,1
4284,47042,10,1
4284,13646,11,1
4284,21137,12,1
4284,20842,13,1
4284,23836,14,0
4305,195,1,1
4305,20788,2,1
4305,29309,3,1
4305,40516,4,1
4305,10145,5,1
4305,13504,6,1
4305,34604,7,1
4305,36095,8,0
4305,9387,9,1
4309,33232,1,1
4309,45371,2,1
4309,1463,3,1
4309,29584,4,1
4309,5385,5,1
4309,13774,6,1
4309,22128,7,0
4309,30731,8,0
4309,37637,9,0
4309,10107,10,0
4309,22825,11,1
4309,19057,12,0
4309,30720,13,0
4309,42460,14,1
4309,37927,15,1
4309,20119,16,1
4309,37766,17,1
4309,8518,18,0
4309,38739,19,1
4309,5279,20,1
4309,38288,21,0
4309,44368,22,1
4309,13076,23,0
4309,15287,24,0
4340,24852,1,1
4340,22474,2,1
4340,13080,3,1
4340,19660,4,1
4340,9807,5,1
4340,10998,6,1
4340,44471,7,0
4340,5449,8,0
4340,29824,9,0
4340,22343,10,0
4340,11502,11,0
4340,12206,12,0
4340,4357,13,1
4340,43659,14,1
4340,26317,15,1
4340,3844,16,1
4340,33647,17,0
4347,37029,1,0
4347,16462,2,0
4347,12732,3,0
4347,19731,4,1
4347,13176,5,1
4347,47209,6,1
4347,6972,7,0
4347,18441,8,0
4347,39040,9,0
4347,9839,10,0
4347,6472,11,0
4347,35336,12,0
4347,27413,13,0
4347,16759,14,1
4347,24154,15,0
4347,12340,16,0
4347,46856,17,0
4347,8106,18,0
4361,30827,1,1
4361,44683,2,1
4361,37687,3,1
4361,46802,4,0
4383,38310,1,1
4383,25589,2,1
4383,34128,3,1
4383,38967,4,1
4383,21137,5,1
4415,2359,1,1
4415,35561,2,1
4415,22046,3,1
4415,2433,4,0
4415,2855,5,1
4431,24852,1,1
4431,24010,2,1
4431,41398,3,0
4431,17027,4,1
4431,45066,5,1
4431,35158,6,0
4431,5886,7,0
4431,48110,8,0
4431,42030,9,0
4437,12341,1,1
4437,31805,2,1
4437,42392,3,1
4437,19767,4,1
4437,22507,5,1
4437,34343,6,1
4437,8953,7,1
4437,9434,8,1
4437,31506,9,1
4437,20955,10,1
4437,20448,11,1
4437,21137,12,0
4468,43295,1,0
4468,9076,2,1
4468,27521,3,1
4468,260,4,1
4468,5794,5,0
4494,38838,1,0
4494,34,2,0
4494,17980,3,0
4494,45007,4,0
4494,48745,5,0
4494,48679,6,0
4494,47209,7,0
4494,30169,8,0
4494,17400,9,0
4494,43772,10,0
4494,33647,11,0
4494,46700,12,0
4494,21376,13,1
4494,9964,14,0
4494,39561,15,1
4494,27336,16,0
4494,39922,17,0
4494,24184,18,0
4494,2295,19,0
4494,17706,20,0
4494,14678,21,0
4494,9913,22,0
4495,14766,1,1
4505,24810,1,1
4505,19660,2,1
4505,19272,3,1
4505,29127,4,1
4505,33873,5,1
4505,17027,6,1
4505,21903,7,1
4505,30855,8,1
4519,29270,1,1
4556,24852,1,1
4556,48857,2,1
4556,26768,3,1
4556,5818,4,0
4562,21137,1,1
4562,24852,2,1
4562,47280,3,1
4562,117,4,1
4562,45,5,1
4562,30949,6,1
4562,36772,7,1
4562,38689,8,1
4562,25821,9,0
4562,31701,10,0
4562,13113,11,1
4562,42193,12,0
4577,41047,1,0
4577,24850,2,1
4577,43621,3,1
4577,38944,4,1
4577,21227,5,0
4577,8193,6,0
4577,10749,7,1
4577,38988,8,1
4577,48230,9,1
4577,40878,10,1
4577,6336,11,0
4577,2086,12,1
4577,35108,13,1
4577,39561,14,1
4577,39619,15,0
4577,26177,16,0
4577,32717,17,1
4577,18370,18,0
4590,9422,1,1
4590,17795,2,1
4590,33041,3,1
4590,44359,4,1
4590,16797,5,1
4590,34243,6,1
4590,14778,7,1
4590,36651,8,0
4590,26282,9,1
4590,37646,10,0
4633,2151,1,1
4633,12302,2,0
4633,16797,3,1
4633,18104,4,1
4633,22565,5,1
4633,13380,6,1
4633,20208,7,1
4633,27701,8,1
4633,33846,9,0
4633,5819,10,1
4633,6550,11,0
4633,13230,12,1
4633,33199,13,0
4633,41676,14,0
4633,31709,15,0
4633,458,16,0
4633,17167,17,0
4633,17515,18,0
4633,15760,19,0
4637,5450,1,1
4637,21557,2,0
4637,22359,3,0
4637,20685,4,0
4637,47229,5,0
4637,581,6,1
4637,1396,7,0
4637,27361,8,0
4637,40365,9,0
4638,49139,1,0
4638,28647,2,0
4638,7644,3,0
4638,28682,4,0
4638,3318,5,0
4658,5535,1,0
4658,34766,2,0
4677,26769,1,0
4677,19660,2,0
4677,12652,3,0
4677,1849,4,0
4677,19488,5,0
4677,44911,6,0
4680,26209,1,1
4680,47626,2,1
4680,4945,3,1
4680,21903,4,1
4680,9387,5,1
4680,8424,6,1
4680,27521,7,1
4680,21137,8,1
4680,46979,9,1
4680,260,10,1
4680,39275,11,1
4680,26369,12,1
4680,36397,13,1
4680,34126,14,1
4680,30391,15,0
4680,48775,16,1
4680,13339,17,1
4680,19613,18,1
4680,44359,19,1
4680,24933,20,1
4680,46667,21,1
4695,13176,1,1
4695,27966,2,1
4695,22035,3,1
4695,42265,4,1
4695,35921,5,0
4695,39877,6,1
4695,21903,7,1
4695,30776,8,1
4695,20794,9,1
4695,18891,10,1
4695,38456,11,1
4695,17706,12,1
4695,33037,13,1
4695,1215,14,1
4695,39561,15,1
4695,39578,16,1
4695,27355,17,0
4695,36178,18,0
4695,6835,19,0
4695,13984,20,0
4695,35444,21,0
4695,27085,22,0
4695,11576,23,1
4711,46802,1,1
4711,38293,2,1
4711,9689,3,1
4711,44201,4,1
4711,48487,5,1
4711,43352,6,1
4711,4799,7,1
4711,36923,8,1
4711,47804,9,1
4711,3793,10,0
4711,7461,11,1
4711,2537,12,0
4711,210,13,0
4711,41463,14,1
4711,15592,15,1
4726,24571,1,1
4726,49683,2,1
4726,40516,3,0
4726,48182,4,1
4726,43295,5,0
4726,34287,6,0
4726,2361,7,0
4726,4671,8,0
4726,5618,9,0
4726,19470,10,0
4726,30406,11,1
4726,22849,12,0
4726,38510,13,0
4726,42208,14,0
4726,22752,15,0
4726,17634,16,1
4726,47216,17,1
4726,33623,18,0
4752,23712,1,0
4752,13660,2,1
4772,18963,1,1
4790,28204,1,0
4790,16797,2,0
4790,10709,3,0
4790,11068,4,1
4790,13539,5,0
4790,17191,6,0
4790,11777,7,0
4790,16710,8,0
4790,45061,9,0
4790,20995,10,0
4790,28993,11,1
4790,8518,12,0
4790,44473,13,0
4801,11182,1,1
4801,30233,2,1
4801,7948,3,1
4801,13176,4,1
4801,1463,5,1
4801,34243,6,1
4801,22963,7,1
4801,27012,8,0
4801,2124,9,0
4801,2090,10,0
4801,38453,11,0
4801,46962,12,0
4801,42768,13,0
4801,47862,14,0
4827,22959,1,1
4827,24852,2,1
4827,5450,3,1
4827,47626,4,1
4827,18908,5,0
4827,15223,6,0
4827,48357,7,0
4827,47591,8,0
4827,24964,9,0
4827,46667,10,1
4827,34969,11,1
